id_student,code_module,code_presentation,final_result,gender,age_band,disability,cluster,pca_x,pca_y
425467,FFF,2014J,Withdrawn,F,0-35,Y,0,-2.8183295173210765,-0.7396425731754583
426410,FFF,2014J,Fail,M,0-35,N,0,-2.9640901559570527,0.6809101947661811
427256,FFF,2014J,Pass,M,35-55,N,1,2.772934417042904,0.8043085512078656
427485,FFF,2014J,Withdrawn,M,0-35,N,3,-2.2334751013860283,2.0863492357752556
429832,FFF,2014J,Fail,M,0-35,N,3,0.4902524649408193,2.794936659462552
431139,FFF,2014J,Pass,M,0-35,N,1,1.9086902331039461,0.6773160954214517
434476,FFF,2014J,Pass,M,35-55,Y,1,6.90682462694086,4.75494508269956
435294,FFF,2014J,Withdrawn,F,0-35,Y,0,-2.3856749899471628,0.7761462448288459
438063,FFF,2014J,Fail,M,35-55,Y,3,-0.633470332338977,2.126971371562623
438644,FFF,2014J,Fail,F,35-55,N,3,-1.3278280128538833,3.5246077724996305
439950,FFF,2014J,Fail,M,0-35,N,3,0.2662082656534149,2.747036212570984
439995,FFF,2014J,Pass,M,0-35,N,3,2.0223245194131185,4.022106291716714
440818,FFF,2014J,Pass,M,35-55,N,1,3.924937770892443,0.1719838749314269
441020,FFF,2014J,Withdrawn,F,35-55,N,0,-2.9534409108786366,0.295717114266407
441165,FFF,2014J,Pass,M,0-35,Y,3,1.3404032287436434,2.135446505963586
441170,FFF,2014J,Withdrawn,M,0-35,N,0,-3.099201549514613,1.7162698822080464
441421,FFF,2014J,Fail,M,0-35,N,3,-0.208392667525066,0.7502610736825002
441540,FFF,2014J,Withdrawn,M,0-35,N,0,-3.099201549514613,1.7162698822080464
442199,FFF,2014J,Pass,M,0-35,N,2,1.4122859579689497,-0.608140775123139
442347,FFF,2014J,Withdrawn,M,0-35,Y,3,-0.0889757479634401,1.6947416370244521
442563,FFF,2014J,Pass,M,0-35,N,1,1.9793722381749181,-0.36824773090211366
442725,FFF,2014J,Fail,M,35-55,N,0,-2.285598863396311,0.2655535031067828
442802,FFF,2014J,Pass,M,35-55,N,1,2.820571946688377,-0.18822482045438707
443151,FFF,2014J,Pass,F,0-35,N,1,2.027720139612247,0.6333654564897058
443514,FFF,2014J,Pass,M,0-35,N,1,2.3991273461187475,0.33435409286036355
443696,FFF,2014J,Fail,F,0-35,N,3,1.2133317812149205,5.954737906900098
444011,FFF,2014J,Pass,M,0-35,Y,1,1.543918811361455,1.6809580036088134
444619,FFF,2014J,Pass,M,35-55,N,1,3.5932589113920543,2.404460777634561
444907,FFF,2014J,Pass,M,0-35,N,1,1.9658212771284342,0.6810291716684455
445459,FFF,2014J,Withdrawn,M,0-35,Y,0,-2.071911758425267,-0.29210905194275666
445686,FFF,2014J,Pass,M,0-35,N,2,1.1091046993425657,0.04110083756463231
446778,FFF,2014J,Withdrawn,M,35-55,N,0,-2.6735860981927475,1.3022905033998728
464522,FFF,2014J,Withdrawn,M,0-35,Y,3,-0.9836005216552465,1.6558302259785982
465009,FFF,2014J,Withdrawn,M,35-55,N,3,-1.1908593251401611,3.0869873867107893
465078,FFF,2014J,Withdrawn,M,0-35,Y,3,0.17977491183570365,0.7647439955665396
465121,FFF,2014J,Fail,M,0-35,N,3,0.8309312895749473,3.01986693934559
465245,FFF,2014J,Withdrawn,M,35-55,N,0,-2.9534409108786366,0.295717114266407
465294,FFF,2014J,Pass,M,35-55,N,1,2.2464410918898654,-0.2775100036884842
466120,FFF,2014J,Fail,M,0-35,N,3,0.2623230632164361,0.81753096707665
466717,FFF,2014J,Withdrawn,M,0-35,N,0,-2.296266875233881,-0.7852318442084356
466807,FFF,2014J,Withdrawn,M,0-35,N,3,-0.7260578673340332,0.656014095615087
466987,FFF,2014J,Pass,M,0-35,N,1,2.7853936464305296,-0.17810435554948503
467312,FFF,2014J,Withdrawn,M,0-35,N,0,-2.530720601851586,0.6581517416004301
467363,FFF,2014J,Fail,M,0-35,N,2,1.3088648049652614,-0.5202937502583883
468623,FFF,2014J,Withdrawn,F,0-35,N,0,-2.5027010927421784,0.26390275639924177
469499,FFF,2014J,Pass,M,0-35,N,1,4.632414985635002,0.24141014856613235
470121,FFF,2014J,Withdrawn,M,0-35,N,0,-1.664196039852851,-0.8158908904568002
471284,FFF,2014J,Fail,M,0-35,N,1,1.8103663723910084,1.0879970859893195
471374,FFF,2014J,Withdrawn,M,0-35,N,0,-2.4982892963796655,0.8074971147002037
472401,FFF,2014J,Withdrawn,M,0-35,N,0,-2.082850142562367,1.2477414118071275
474667,FFF,2014J,Pass,M,0-35,N,1,2.2147091990266197,1.101057416633278
475015,FFF,2014J,Pass,M,0-35,N,1,2.2517316183113274,1.2314547424797901
475566,FFF,2014J,Withdrawn,M,35-55,N,0,-2.9534409108786366,0.295717114266407
475699,FFF,2014J,Withdrawn,M,0-35,N,0,-3.0316458527358328,1.198590038487114
476401,FFF,2014J,Pass,M,0-35,N,1,4.640776323554367,3.6913092513480747
476629,FFF,2014J,Pass,F,0-35,N,1,1.9710977235700209,-0.3138469548193244
477833,FFF,2014J,Fail,M,35-55,Y,1,3.267329167971291,1.4240363119449444
479939,FFF,2014J,Pass,F,0-35,N,1,5.209686513749562,0.4683265676918579
480303,FFF,2014J,Fail,M,35-55,N,2,0.19905609720083114,-0.7454677975729138
481240,FFF,2014J,Withdrawn,M,0-35,N,2,-0.3782125262784405,0.8413879068590475
481717,FFF,2014J,Pass,M,0-35,N,1,3.634139725963631,0.06096542901509973
482644,FFF,2014J,Pass,M,0-35,N,1,2.8810940747354645,-0.2375948797797304
483037,FFF,2014J,Pass,M,35-55,N,1,2.7399557634271363,-0.09107320196112396
483656,FFF,2014J,Withdrawn,F,0-35,N,2,-0.49889464256769045,-0.6929593573434942
484010,FFF,2014J,Fail,M,35-55,N,2,1.106026285835799,-0.47444294225719796
484494,FFF,2014J,Withdrawn,M,0-35,N,2,-1.1961503916466976,0.26175045660914215
484594,FFF,2014J,Pass,F,35-55,N,1,5.12977376383206,0.38976474917156095
485228,FFF,2014J,Fail,F,35-55,Y,1,2.5244399627539993,-0.23016757374913785
486087,FFF,2014J,Distinction,M,0-35,N,1,2.0903264006196576,0.683167159451474
486964,FFF,2014J,Pass,M,0-35,N,2,1.1401571575884315,0.5189803973697187
488136,FFF,2014J,Withdrawn,M,0-35,N,3,-1.8813529015907653,2.076153232610478
488525,FFF,2014J,Pass,M,0-35,N,3,1.5585485645404333,2.0327947635709838
489048,FFF,2014J,Withdrawn,F,0-35,N,0,-2.165469315039482,-0.789036041284041
489104,FFF,2014J,Withdrawn,F,0-35,N,0,-2.8183295173210765,-0.7396425731754583
489493,FFF,2014J,Withdrawn,F,0-35,N,0,-2.1193466417043245,-0.7678111373435006
489553,FFF,2014J,Fail,M,0-35,N,3,0.7838729756392792,0.8505768928761628
490297,FFF,2014J,Fail,M,0-35,Y,0,-1.7154564629496745,0.7992480517641977
491077,FFF,2014J,Withdrawn,M,35-55,N,3,-0.9251148499913053,3.2271764894908617
491126,FFF,2014J,Pass,M,0-35,Y,1,2.718515545349553,-0.18128850211576117
491756,FFF,2014J,Withdrawn,M,0-35,Y,3,-0.9534340146873582,2.6740121388648586
491863,FFF,2014J,Pass,M,0-35,N,2,1.3584941938038748,0.08261032736675707
491959,FFF,2014J,Withdrawn,M,0-35,N,2,-0.5143048658650067,-0.7489254862313206
492024,FFF,2014J,Pass,M,0-35,N,1,2.168835221898217,0.12644035801160536
492557,FFF,2014J,Withdrawn,M,0-35,N,3,-0.47548001161844516,3.231459427472736
493793,FFF,2014J,Pass,M,0-35,Y,1,2.070394370475946,0.672628748145361
494046,FFF,2014J,Pass,M,35-55,N,3,1.971474171074287,2.565244014978492
494184,FFF,2014J,Pass,M,0-35,N,3,1.5132627254493567,4.462582101322264
496493,FFF,2014J,Withdrawn,F,0-35,Y,2,-0.3736793383895296,-0.7706969278976114
496815,FFF,2014J,Withdrawn,M,0-35,N,3,-3.3125178849293695,3.6545024938706194
497415,FFF,2014J,Pass,M,0-35,N,1,2.8275837547434275,-0.24536262469495498
498442,FFF,2014J,Distinction,M,0-35,N,1,3.9068724406382755,1.0324474563227448
499244,FFF,2014J,Withdrawn,M,0-35,N,3,-0.9704722398098506,3.560985929595619
499404,FFF,2014J,Pass,F,0-35,N,1,3.758863659643793,2.995751603417914
500068,FFF,2014J,Pass,M,0-35,N,1,2.8496888430943828,-0.19685421411360146
500618,FFF,2014J,Pass,M,0-35,Y,2,1.4895322055413216,0.5991519967124916
501444,FFF,2014J,Distinction,M,0-35,N,1,2.778033770132757,-0.1596459709878746
501897,FFF,2014J,Withdrawn,M,0-35,N,2,0.20866423277922164,0.9903385054383637
502011,FFF,2014J,Pass,F,0-35,N,1,3.0653588371750353,-0.06244358390725901
503684,FFF,2014J,Withdrawn,M,35-55,N,3,-1.376202575804415,2.667170995908849
504270,FFF,2014J,Fail,M,0-35,N,3,-1.2757837533139944,0.6253281394002707
504700,FFF,2014J,Withdrawn,M,0-35,N,3,-3.1098507945930294,2.101462962707821
505773,FFF,2014J,Distinction,M,35-55,N,1,4.068488891643493,0.1059681690214921
506705,FFF,2014J,Pass,M,0-35,N,1,1.7582182855030177,0.608593981459052
507031,FFF,2014J,Withdrawn,M,35-55,N,0,-2.531794914187233,0.27167676607961133
507311,FFF,2014J,Fail,M,0-35,N,2,-1.0863394513680502,0.2604108486756165
507743,FFF,2014J,Pass,M,0-35,N,1,3.333811591927342,1.0475200742144126
507935,FFF,2014J,Distinction,M,0-35,Y,1,3.649099700579726,-0.01993181396633505
508626,FFF,2014J,Pass,M,35-55,N,1,5.260341831391236,0.489111588911032
509177,FFF,2014J,Withdrawn,M,0-35,N,3,-2.91198499463451,2.597325662311693
509536,FFF,2014J,Pass,M,35-55,N,1,3.912774340977361,0.06983275834869801
510762,FFF,2014J,Fail,M,0-35,N,0,-2.014057568313133,-0.7612797516782015
511246,FFF,2014J,Fail,M,0-35,N,0,-2.22783258249728,-0.7900001083236887
511309,FFF,2014J,Pass,M,0-35,N,3,1.105507844478773,0.9767197271357102
511350,FFF,2014J,Fail,M,0-35,Y,3,-1.507325040010081,1.194626580369732
511859,FFF,2014J,Withdrawn,M,0-35,N,0,-2.9534409108786366,0.295717114266407
511981,FFF,2014J,Pass,M,0-35,N,1,2.039759303472487,0.32828901544557804
512335,FFF,2014J,Withdrawn,M,35-55,N,3,-2.147047690522972,4.905874753921466
513272,FFF,2014J,Fail,F,0-35,N,3,-1.2273388910917,0.6676777741945495
513422,FFF,2014J,Pass,F,0-35,N,1,1.4307151449565234,0.6496601737995248
513428,FFF,2014J,Pass,F,0-35,N,3,1.4881426451092656,2.96326116860145
514078,FFF,2014J,Pass,M,0-35,N,1,3.0735200086095356,-0.19179864646529113
514556,FFF,2014J,Fail,F,35-55,N,2,-0.3023846760761276,1.4814757469656168
516602,FFF,2014J,Distinction,M,0-35,N,2,1.422456310828617,-0.5071346371486631
517551,FFF,2014J,Pass,M,0-35,N,3,1.6006897987491981,2.4659756034536926
518599,FFF,2014J,Withdrawn,M,0-35,N,0,-2.9534409108786366,0.295717114266407
519115,FFF,2014J,Fail,M,0-35,N,2,1.4499765154198063,0.12072387871675441
520265,FFF,2014J,Fail,M,0-35,N,0,-2.5526366550981185,-0.7613851288726
521032,FFF,2014J,Withdrawn,M,0-35,N,3,-1.1383825366433182,2.239987033938047
521115,FFF,2014J,Pass,M,0-35,N,1,2.515912231609252,0.8913530255517494
521153,FFF,2014J,Fail,M,0-35,N,2,-0.7644074931918358,-0.7914323470783053
521255,FFF,2014J,Fail,M,0-35,N,3,-0.5747322864991014,2.209067282809343
521703,FFF,2014J,Withdrawn,M,0-35,N,3,-0.6407047211452327,3.0989769870648467
522082,FFF,2014J,Pass,F,35-55,N,1,2.0018571218258323,1.1419550678363781
523017,FFF,2014J,Pass,M,0-35,N,1,2.4823538633593594,-0.2972488736670641
523249,FFF,2014J,Pass,M,0-35,N,1,1.9126910882384356,0.684171082386171
523589,FFF,2014J,Withdrawn,M,0-35,Y,2,-0.19125648521125085,0.2270472373390098
524827,FFF,2014J,Withdrawn,M,35-55,N,2,-0.5725646028502324,-0.714190120599754
525523,FFF,2014J,Withdrawn,M,0-35,N,0,-2.2134918863522532,-0.7773286147771783
526721,FFF,2014J,Distinction,M,0-35,N,1,3.5840459894519343,1.0599172089771034
526819,FFF,2014J,Fail,M,0-35,N,3,1.6535851848834127,4.4001562744146865
527619,FFF,2014J,Withdrawn,M,0-35,Y,3,-0.724558978515015,1.1420653342123217
529693,FFF,2014J,Pass,M,35-55,N,1,2.329499335285883,1.092473918697037
529991,FFF,2014J,Pass,M,35-55,N,3,1.4768186570693365,5.385906558143674
530148,FFF,2014J,Withdrawn,M,0-35,N,3,0.8388761750254616,0.8828599681349895
530196,FFF,2014J,Withdrawn,F,0-35,N,3,-1.112802386251514,1.2582552610144706
531018,FFF,2014J,Distinction,F,0-35,N,1,3.1447985443174007,0.42871118491111676
531871,FFF,2014J,Pass,M,0-35,N,2,1.6487740954002934,-0.4863227646521632
532254,FFF,2014J,Pass,M,0-35,N,3,2.7773085922490623,6.404296088054553
532744,FFF,2014J,Withdrawn,M,35-55,N,0,-2.9534409108786366,0.295717114266407
533418,FFF,2014J,Distinction,M,35-55,N,1,3.039907125127689,-0.12566457034765438
534018,FFF,2014J,Withdrawn,M,0-35,Y,2,-0.7507367855259802,0.2539144107518537
534112,FFF,2014J,Withdrawn,F,35-55,N,2,0.4620633221714865,-0.5859525109777717
534457,FFF,2014J,Pass,F,0-35,Y,1,1.7796890511303094,-0.39816499832886804
535542,FFF,2014J,Withdrawn,M,0-35,N,2,-0.6256475407350137,0.7868713385419324
535671,FFF,2014J,Pass,F,0-35,N,3,1.8256259241857724,1.4883024013147708
535997,FFF,2014J,Withdrawn,F,0-35,N,2,0.03896073225095556,0.3889377028242175
536351,FFF,2014J,Pass,M,0-35,N,1,1.9791626889544036,0.6888090914405443
536475,FFF,2014J,Fail,M,35-55,N,1,2.17759423140976,-0.5484218354295506
536963,FFF,2014J,Pass,F,35-55,N,1,2.256110799998034,1.7440662966459883
537321,FFF,2014J,Withdrawn,M,35-55,N,0,-2.413771855378984,-0.7708313848022282
537322,FFF,2014J,Pass,M,35-55,N,1,2.662743596660797,2.3581069436781883
537606,FFF,2014J,Fail,F,0-35,N,2,0.2662173384470373,-0.7405254941206765
537811,FFF,2014J,Distinction,F,0-35,Y,1,6.262626807545667,1.6880951202381276
539308,FFF,2014J,Fail,M,0-35,N,3,1.3605613181715488,1.6415567058664953
539913,FFF,2014J,Withdrawn,M,0-35,N,0,-3.1561080012149767,1.8487566454292053
539945,FFF,2014J,Pass,F,0-35,N,1,2.628629238945411,1.1236464929233736
540155,FFF,2014J,Withdrawn,M,35-55,N,0,-3.2343129430721733,2.751629569649912
540723,FFF,2014J,Pass,M,35-55,N,1,3.765468137328465,1.5652181176444189
541184,FFF,2014J,Withdrawn,M,0-35,N,0,-1.8698382525674107,0.23241847254646064
541532,FFF,2014J,Withdrawn,F,0-35,N,1,1.7954602851225916,4.424306571919076
541921,FFF,2014J,Pass,M,35-55,N,1,2.9871700332356568,2.430541927668954
542202,FFF,2014J,Pass,M,0-35,N,1,3.0152354337675917,-0.14315180002845834
542550,FFF,2014J,Withdrawn,M,35-55,N,3,-0.5486185326906287,3.092387409976916
543010,FFF,2014J,Fail,M,35-55,N,3,2.3511970024721167,3.7796195101106798
543432,FFF,2014J,Withdrawn,M,0-35,N,2,0.6605634526400552,0.4276185252066029
544141,FFF,2014J,Fail,M,0-35,N,2,0.5479914227499548,-0.7642478765881995
544745,FFF,2014J,Fail,M,0-35,N,3,0.9199403272987057,1.4145674062465317
545164,FFF,2014J,Pass,M,0-35,N,1,2.112001760573712,1.2026735274393145
545962,FFF,2014J,Pass,F,35-55,N,1,2.7433942881046747,0.3765440882362253
546547,FFF,2014J,Pass,F,0-35,N,1,2.5880311751736245,1.20808052839589
546645,FFF,2014J,Pass,M,0-35,N,1,2.6414334904822123,1.2688219876429494
547347,FFF,2014J,Pass,M,0-35,N,2,1.6482620736531772,-0.4179337039824224
549219,FFF,2014J,Pass,M,0-35,N,1,2.703047194999722,1.2354666851575313
549321,FFF,2014J,Distinction,M,0-35,N,1,2.2928049676891593,0.20550392314513857
549523,FFF,2014J,Fail,F,0-35,Y,3,0.6504874428575128,3.2722381682499737
549847,FFF,2014J,Pass,M,0-35,N,1,3.484548940352629,0.5422864643214652
550420,FFF,2014J,Distinction,M,0-35,N,1,2.704203440393976,-0.24833839816904354
550703,FFF,2014J,Distinction,M,0-35,N,1,3.8586327573550188,-0.007212265574433846
552173,FFF,2014J,Pass,M,0-35,N,1,3.986433389118529,0.103842760748173
552832,FFF,2014J,Fail,M,0-35,N,0,-2.152004932367899,0.2359741055563841
553031,FFF,2014J,Pass,M,35-55,N,1,2.804039307950571,-0.20824011444042997
553284,FFF,2014J,Pass,F,0-35,N,1,3.6824760754920316,0.029424541660235556
553813,FFF,2014J,Pass,M,0-35,N,3,1.7137792299074657,0.9106285603410634
554063,FFF,2014J,Distinction,M,0-35,Y,1,2.534074280139142,1.8925000006590655
554525,FFF,2014J,Pass,M,35-55,N,1,2.6344377601465148,-0.23043503213184893
555049,FFF,2014J,Distinction,M,0-35,N,1,3.768100219712713,1.0638753100860583
555277,FFF,2014J,Withdrawn,M,35-55,Y,0,-2.8183295173210765,-0.7396425731754583
555827,FFF,2014J,Fail,M,0-35,N,2,-0.5616305374807384,-0.7176839472588822
556126,FFF,2014J,Pass,M,35-55,Y,3,1.8388105895763724,2.414593278509916
557085,FFF,2014J,Distinction,F,35-55,N,1,4.376993229008474,1.1298609918617766
557290,FFF,2014J,Pass,M,35-55,N,1,2.113521066507529,1.7252454762202392
557792,FFF,2014J,Withdrawn,M,0-35,N,3,-1.214802344763749,0.6232308355895365
557830,FFF,2014J,Fail,M,0-35,N,2,-0.41165882305889623,-0.7016389507630783
558044,FFF,2014J,Distinction,M,0-35,N,1,2.726117808760361,0.4111205803035973
558342,FFF,2014J,Fail,M,0-35,N,2,-1.024739149058962,0.2864787977456447
558764,FFF,2014J,Pass,M,0-35,N,1,2.577691781114925,-0.2158367860976186
559882,FFF,2014J,Withdrawn,M,0-35,N,0,-1.518985853111678,0.22000169498793654
560047,FFF,2014J,Pass,M,0-35,N,1,2.8239090234832456,-0.2724632787040688
560459,FFF,2014J,Withdrawn,M,0-35,Y,3,-0.08619597970653489,0.8219038313479406
560645,FFF,2014J,Pass,M,0-35,N,1,3.1992407426597356,-0.0915237085111477
560659,FFF,2014J,Withdrawn,M,0-35,N,0,-2.7299486602574508,1.6906375638365092
560765,FFF,2014J,Withdrawn,M,35-55,Y,3,-0.21337604701760196,1.7956595916314582
560823,FFF,2014J,Withdrawn,M,0-35,N,0,-2.5738825215995114,1.6715756722140982
561231,FFF,2014J,Pass,F,0-35,N,1,3.1851906151009537,-0.1857771472868399
561311,FFF,2014J,Withdrawn,M,0-35,Y,0,-2.1657820624148028,0.22881713417484406
561519,FFF,2014J,Withdrawn,M,0-35,N,0,-2.8183295173210765,-0.7396425731754583
562064,FFF,2014J,Pass,F,0-35,N,3,0.9074816010749046,1.9284232458118453
562754,FFF,2014J,Pass,M,0-35,N,1,1.4154557682712479,1.1949523260668995
562762,FFF,2014J,Withdrawn,M,0-35,Y,3,-3.2449621881505895,3.1368226501496865
562990,FFF,2014J,Pass,M,0-35,N,2,1.2329228428312953,1.1078717215003442
563108,FFF,2014J,Pass,F,35-55,N,2,1.3459004675392874,-0.5071062027002691
563414,FFF,2014J,Pass,M,0-35,N,1,3.5530386483770466,0.06411096284678068
564243,FFF,2014J,Pass,M,0-35,N,1,4.4206255909725085,0.7121280570316343
564617,FFF,2014J,Fail,F,35-55,N,1,3.5063025480175947,-0.02128166316715405
564770,FFF,2014J,Fail,M,0-35,N,3,-0.667848924685847,2.533024424436067
564821,FFF,2014J,Withdrawn,M,0-35,N,3,-0.381598454747426,0.7379727241741038
564933,FFF,2014J,Distinction,M,35-55,N,1,2.0937130356473443,-0.4166543936917289
565017,FFF,2014J,Pass,M,35-55,N,1,4.371287638194653,0.15769052113098872
565474,FFF,2014J,Withdrawn,M,0-35,N,0,-2.8183295173210765,-0.7396425731754583
566823,FFF,2014J,Fail,M,0-35,N,3,-0.0847650543257871,0.5962295483217804
567213,FFF,2014J,Withdrawn,M,35-55,N,0,-2.3396231576731537,0.6406759448109227
568443,FFF,2014J,Withdrawn,F,35-55,Y,0,-2.9534409108786366,0.295717114266407
568447,FFF,2014J,Withdrawn,M,0-35,N,0,-2.1397683118240227,-0.7578959565132275
568987,FFF,2014J,Fail,F,0-35,N,3,-0.6865447764173017,1.1900453126583714
568998,FFF,2014J,Withdrawn,M,0-35,Y,3,-0.8995463364130217,0.6414338521021462
569034,FFF,2014J,Pass,F,35-55,N,1,4.982230746847936,0.3558885019965901
569080,FFF,2014J,Pass,M,35-55,N,1,3.245718287612622,0.47251324279138873
569108,FFF,2014J,Distinction,M,0-35,Y,1,3.2951134341253203,0.4537544998069333
569556,FFF,2014J,Withdrawn,F,0-35,N,3,-2.4739537235683233,4.173527702938669
569745,FFF,2014J,Withdrawn,M,0-35,N,0,-2.356881225127366,-0.759821663340954
569876,FFF,2014J,Pass,M,0-35,N,1,3.935360753372311,0.5709343579654929
570004,FFF,2014J,Fail,M,0-35,Y,3,0.019032904110542433,0.8182814111898599
570213,FFF,2014J,Fail,M,35-55,N,1,2.3510886807360523,1.185796726377361
570280,FFF,2014J,Fail,M,0-35,N,3,-1.1043141452653225,1.7155606785713875
570689,FFF,2014J,Fail,M,0-35,N,3,-0.834375097584658,0.6635488567105704
571074,FFF,2014J,Distinction,F,35-55,N,1,2.8957496462430763,0.9028272228702166
571932,FFF,2014J,Withdrawn,M,0-35,Y,0,-2.6880194141413374,0.27389997014934625
571950,FFF,2014J,Withdrawn,M,35-55,N,0,-1.3113547602964915,2.8562059506861663
572071,FFF,2014J,Fail,M,0-35,N,3,-0.9614143742383768,0.5921820125215556
572074,FFF,2014J,Pass,F,0-35,N,1,3.8420748105387426,-0.4272350322425178
572213,FFF,2014J,Distinction,F,0-35,N,1,2.0046921327395926,1.056772366491008
572265,FFF,2014J,Fail,M,0-35,N,3,-1.3351269701292299,1.2000759871964723
572804,FFF,2014J,Withdrawn,M,0-35,N,3,-2.0669139560438086,0.6733995955224584
573007,FFF,2014J,Withdrawn,M,0-35,N,3,-1.1945893965285481,1.1351261818741198
573291,FFF,2014J,Withdrawn,M,35-55,N,3,-1.6203352587316306,0.6900958142396597
573481,FFF,2014J,Withdrawn,M,0-35,N,0,-2.319717649368241,1.653401163824637
573583,FFF,2014J,Pass,M,0-35,N,1,1.9239766246904848,-0.46280091834932374
573697,FFF,2014J,Withdrawn,F,0-35,N,3,-0.3213616258053315,0.7309626167015847
574068,FFF,2014J,Withdrawn,M,0-35,N,0,-1.730290782025441,-0.2882876473426165
574527,FFF,2014J,Fail,M,0-35,Y,1,4.054599252342023,0.20656097126677841
574638,FFF,2014J,Withdrawn,M,35-55,N,0,-1.7902248832481982,0.2647803290188319
574695,FFF,2014J,Withdrawn,M,35-55,N,3,-0.491432059043473,1.6246081423748322
575069,FFF,2014J,Pass,M,0-35,N,1,2.390603920002746,1.9054617217808771
575112,FFF,2014J,Pass,M,0-35,N,1,2.8571290836774237,-0.3402151343697907
575302,FFF,2014J,Pass,M,35-55,N,1,4.622190718183984,0.7188697909211835
575685,FFF,2014J,Fail,M,0-35,N,3,-1.3457064532009957,0.7186774077041557
575710,FFF,2014J,Withdrawn,M,0-35,N,2,-0.5598512550999943,0.23055628562571798
575983,FFF,2014J,Withdrawn,M,0-35,N,0,-1.7311370975629987,0.23482013490162856
576140,FFF,2014J,Withdrawn,F,0-35,N,0,-1.1568081840199735,-0.6976398019434286
576423,FFF,2014J,Withdrawn,M,0-35,N,0,-2.5111469040617465,1.665241051280544
577032,FFF,2014J,Fail,M,0-35,Y,2,0.42736887962932324,-0.5615441569301721
577429,FFF,2014J,Fail,M,35-55,N,2,1.0207232082533073,1.4881246854183459
577533,FFF,2014J,Pass,M,0-35,N,3,1.1527642672380238,1.4506759679370793
577950,FFF,2014J,Withdrawn,M,0-35,N,0,-2.8858852140998565,-0.22196272945452558
578152,FFF,2014J,Pass,M,0-35,N,1,1.8355213575035796,1.1497617298746168
578495,FFF,2014J,Withdrawn,M,0-35,N,2,-1.0592555568503381,-0.793812891804444
578573,FFF,2014J,Withdrawn,M,0-35,N,0,-1.9434561257480067,-0.7837490671698567
578847,FFF,2014J,Distinction,M,0-35,Y,1,2.653079568769542,-0.28930051261508477
579221,FFF,2014J,Withdrawn,F,0-35,Y,2,0.409953374796712,-0.7411212182654886
579660,FFF,2014J,Pass,M,0-35,N,1,2.013261084625075,-0.37729559762443704
579686,FFF,2014J,Pass,M,0-35,N,1,2.2559487363967263,0.2402616012585104
580459,FFF,2014J,Pass,M,0-35,N,1,2.362125881567725,-0.2543159543187279
580834,FFF,2014J,Distinction,M,35-55,N,1,4.546086160715528,0.16615538856543655
580845,FFF,2014J,Pass,M,0-35,N,1,2.0831785121809046,0.7257132308990217
580926,FFF,2014J,Fail,M,0-35,Y,3,-1.2407870657185534,3.1576496430733307
581219,FFF,2014J,Fail,M,0-35,N,3,-0.9465277040152253,0.613400591532005
581253,FFF,2014J,Pass,M,35-55,N,1,3.244978835804785,2.589771471792552
581659,FFF,2014J,Distinction,F,0-35,N,1,5.066389241351029,0.3530641428137923
581779,FFF,2014J,Pass,F,0-35,N,1,2.435281824854382,-0.29745344765539167
582034,FFF,2014J,Withdrawn,M,0-35,N,2,0.38545207108011476,-0.6196792385914354
582117,FFF,2014J,Pass,M,0-35,N,1,2.030971444889372,-0.3233357692973327
582141,FFF,2014J,Fail,M,0-35,N,0,-2.2844062283039417,-0.26759871340587765
582266,FFF,2014J,Fail,M,0-35,N,2,-0.679607185893891,0.9040477200163818
582332,FFF,2014J,Distinction,M,35-55,N,1,3.2903410165039593,-0.14616407876811863
582530,FFF,2014J,Fail,M,35-55,N,3,-1.2110876205167382,2.2030617311603726
582653,FFF,2014J,Pass,M,0-35,N,2,1.1427371717484278,-0.5109656777731554
582670,FFF,2014J,Fail,M,35-55,Y,2,0.8960139593686004,-0.5894782410690318
582749,FFF,2014J,Withdrawn,M,0-35,N,0,-1.8689855803379378,-0.29932803789701234
583056,FFF,2014J,Fail,M,0-35,N,3,1.2347680922946191,1.0048328367226398
583318,FFF,2014J,Pass,M,0-35,Y,2,1.1221969118692852,-0.00820750822844216
583487,FFF,2014J,Pass,M,35-55,N,1,9.001113147595193,1.1886254743548808
584210,FFF,2014J,Withdrawn,M,0-35,N,3,-0.9376964768287729,0.5948998619387456
584362,FFF,2014J,Withdrawn,M,0-35,N,0,-2.27342761766294,1.6441274464218858
584515,FFF,2014J,Pass,F,0-35,N,1,3.2579997124482647,-0.10742143272147674
584594,FFF,2014J,Withdrawn,M,0-35,N,0,-2.1623912636342046,0.645084077674104
584673,FFF,2014J,Fail,M,0-35,N,3,-0.02286413185891214,1.3010321963720415
585021,FFF,2014J,Withdrawn,M,0-35,N,0,-2.699357974432185,1.3056860226363791
585224,FFF,2014J,Pass,M,0-35,N,1,2.318808519390699,1.2381214999999106
585261,FFF,2014J,Pass,M,35-55,N,1,3.901389961786086,0.057753367846254025
585284,FFF,2014J,Pass,M,0-35,N,1,1.9152754381054722,0.6620533775417591
585301,FFF,2014J,Withdrawn,M,0-35,N,0,-2.777695537336575,1.6954781490087256
585503,FFF,2014J,Distinction,M,35-55,N,1,4.656352417300077,1.2003423074802142
585572,FFF,2014J,Fail,M,0-35,N,1,1.6121800532651942,0.6336848868838504
585724,FFF,2014J,Fail,M,35-55,N,3,-0.7087096979716236,1.1615903328239536
